Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Kenya,KEN,2018,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.834754874486309
Kenya,KEN,2017,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,1.00602573407941
Kenya,KEN,2016,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.46355756592411
Kenya,KEN,2015,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,10.4002054705089
Kenya,KEN,2013,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.93827196300241
Kenya,KEN,2010,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.19535073962597
Kenya,KEN,2009,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.20130504014462
Kenya,KEN,2008,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,2.09821677072516
Kenya,KEN,2007,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.26371122113361
Kenya,KEN,2006,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,7.27291530118403
Kenya,KEN,2005,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.3199226649607
Kenya,KEN,2004,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.901139664414074
Kenya,KEN,2003,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,19.1551044918056
Kenya,KEN,2002,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.6165342326688
Kenya,KEN,2001,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,0.137453897922522
Kenya,KEN,2000,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.07794915983307
Kenya,KEN,1999,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.35068204587101
Kenya,KEN,1998,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,8.56909851126398
Kenya,KEN,1997,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.30589154536411
Kenya,KEN,1996,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.99579226673001
Kenya,KEN,1995,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,6.14049176641365
Kenya,KEN,1994,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,4.12278110456955
Kenya,KEN,1993,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,9.37527958674352
Kenya,KEN,1992,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.3155114258507
Kenya,KEN,1991,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.7874038002834
Kenya,KEN,1990,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.1013578287153
Kenya,KEN,1987,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,13.561258800925
Kenya,KEN,1986,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,11.4197512757557
Kenya,KEN,1985,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,16.2682632813043
Kenya,KEN,1984,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.9195841808404
Kenya,KEN,1983,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,20.5022973758283
Kenya,KEN,1982,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,27.3981591763491
Kenya,KEN,1981,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,31.9761828520932
Kenya,KEN,1980,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,33.4011496080024
Kenya,KEN,1979,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,20.0780847099975
Kenya,KEN,1978,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,18.8335716078294
Kenya,KEN,1977,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,17.4863844995183
Kenya,KEN,1976,Fuel exports (% of merchandise exports),TX.VAL.FUEL.ZS.UN,21.955887213586
Kenya,KEN,2024,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.12139249435883
Kenya,KEN,2023,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.32428005533122
Kenya,KEN,2022,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.78261238103048
Kenya,KEN,2021,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,6.38746779763161
Kenya,KEN,2020,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.13265627350615
Kenya,KEN,2019,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.98578217433066
Kenya,KEN,2018,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.99535617568078
Kenya,KEN,2017,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.36354394694724
Kenya,KEN,2016,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.26489839463264
Kenya,KEN,2015,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.08741066311494
Kenya,KEN,2013,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.20574818456868
Kenya,KEN,2010,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.9852461441657
Kenya,KEN,2009,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.96524408325836
Kenya,KEN,2008,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.22160944495378
Kenya,KEN,2007,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.8267779266884
Kenya,KEN,2006,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.45940713366363
Kenya,KEN,2005,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.93568467588894
Kenya,KEN,2004,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,5.50820095089847
Kenya,KEN,2003,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.9543556082054
Kenya,KEN,2002,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.17858807244344
Kenya,KEN,2001,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.50360665021878
Kenya,KEN,2000,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.15992851899508
Kenya,KEN,1999,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.89757544017052
Kenya,KEN,1998,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.64151810600166
Kenya,KEN,1997,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.81478468102373
Kenya,KEN,1996,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.74478502031921
Kenya,KEN,1995,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.79811046161134
Kenya,KEN,1994,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.60481346352303
Kenya,KEN,1993,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.88021447148963
Kenya,KEN,1992,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.37097082139666
Kenya,KEN,1991,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,3.30611852483644
Kenya,KEN,1990,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.90487998540358
Kenya,KEN,1987,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.59721700943969
Kenya,KEN,1986,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.05067504143076
Kenya,KEN,1985,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.44506172307103
Kenya,KEN,1984,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.06385247805674
Kenya,KEN,1983,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.13004946993894
Kenya,KEN,1982,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.39692840380816
Kenya,KEN,1981,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,4.01162816692022
Kenya,KEN,1980,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,2.47702756555087
Kenya,KEN,1979,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.761097879678566
Kenya,KEN,1978,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.856728598448929
Kenya,KEN,1977,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,0.700331051647492
Kenya,KEN,1976,Ores and metals exports (% of merchandise exports),TX.VAL.MMTL.ZS.UN,1.0514993202385
